date_time_local,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr
"2024-03-21 23:00:00 EDT",1711076400,100.69,102.89,W,26,10,,61,-13.8,-7.5,-12,,24100,,,0,,,-5.3,-7.7
"2024-03-21 22:00:00 EDT",1711072800,100.67,102.87,NW,31,10,,49,-14.6,-5.5,-10,,24100,,,1,,,-4.9,-5.7
"2024-03-21 21:00:00 EDT",1711069200,100.63,102.83,NNW,34,18,,46,-14.8,-5,-11,,24100,,,1,,,-4.4,-5.1
"2024-03-21 20:00:00 EDT",1711065600,100.57,102.77,NW,32,21,,44,-15.1,-4.5,-11,,24100,,,1,,,-3.6,-4.5
"2024-03-21 19:00:00 EDT",1711062000,100.49,102.68,NW,30,27,36,40,-15.1,-3.5,-11,,24100,,,2,,,-2.9,-3.6
"2024-03-21 18:00:00 EDT",1711058400,100.43,102.62,WNW,29,31,,43,-14.3,-3.4,-11,,24100,,,6,,,-2.8,-3.5
"2024-03-21 17:00:00 EDT",1711054800,100.4,102.59,WNW,28,27,39,43,-13.6,-2.7,-10,,24100,,,7,,,-1.9,-3
"2024-03-21 16:00:00 EDT",1711051200,100.36,102.55,WNW,29,32,42,40,-14.5,-2.6,-10,,24100,,,7,,,-1.7,-2.9
"2024-03-21 15:00:00 EDT",1711047600,100.32,102.5,W,27,38,48,38,-14.2,-1.6,-9,,24100,,,7,,,-1,-2.8
"2024-03-21 14:00:00 EDT",1711044000,100.32,102.5,NW,32,34,48,38,-14.8,-2.4,-10,,24100,,,7,,,-1.2,-2.6
"2024-03-21 13:00:00 EDT",1711040400,100.32,102.5,WNW,29,37,47,36,-14.9,-1.8,-10,,24100,,,6,,,-1.4,-3.3
"2024-03-21 12:00:00 EDT",1711036800,100.28,102.46,NW,31,25,37,40,-14.1,-2.3,-9,,24100,,,6,,,-1.9,-3.9
"2024-03-21 11:00:00 EDT",1711033200,100.27,102.45,NW,31,29,,45,-14.3,-3.9,-11,,24100,,,7,,,-3.8,-4.6
"2024-03-21 10:00:00 EDT",1711029600,100.2,102.39,NW,31,24,35,53,-13,-4.7,-12,,24100,,,8,,,-4.5,-5.4
"2024-03-21 09:00:00 EDT",1711026000,100.15,102.33,NW,30,22,,55,-13,-5.2,-12,,24100,,,8,,,-5.2,-6
"2024-03-21 08:00:00 EDT",1711022400,100.07,102.25,WNW,29,19,,58,-13,-6,-13,,24100,,,7,,,-6,-6.3
"2024-03-21 07:00:00 EDT",1711018800,99.99,102.17,WNW,28,21,33,60,-12.8,-6.2,-13,,24100,,,7,,,-6.2,-7.1
"2024-03-21 06:00:00 EDT",1711015200,99.92,102.1,W,27,22,,64,-12.8,-7.1,-15,,24100,,,3,,,-6.8,-7.5
"2024-03-21 05:00:00 EDT",1711011600,99.83,102.01,W,28,23,,62,-12.8,-6.7,-14,,24100,,,1,,,-6.2,-6.8
"2024-03-21 04:00:00 EDT",1711008000,99.76,101.93,WNW,29,24,34,62,-12.4,-6.3,-14,,24100,,,2,,,-6.1,-6.4
"2024-03-21 03:00:00 EDT",1711004400,99.7,101.86,WNW,29,23,,64,-11.8,-6.1,-13,,24100,,,1,,,-5.7,-6.2
"2024-03-21 02:00:00 EDT",1711000800,99.64,101.81,WNW,28,24,,63,-11.8,-5.8,-13,,24100,,,2,,,-5.1,-5.9
"2024-03-21 01:00:00 EDT",1710997200,99.57,101.73,WNW,29,21,31,59,-12.2,-5.3,-12,,24100,,,1,,,-4.8,-5.4
"2024-03-21 00:00:00 EDT",1710993600,99.52,101.68,WNW,28,21,31,67,-10.5,-5.3,-12,,24100,,,1,,,-4.8,-5.5
"2024-03-20 23:00:00 EDT",1710990000,99.44,101.6,WNW,28,28,40,66,-10.3,-4.8,-12,,24100,,,2,,,-4.4,-5
"2024-03-20 22:00:00 EDT",1710986400,99.36,101.52,W,28,27,,72,-9.1,-4.9,-12,,24100,,,2,,,-4.2,-5
"2024-03-20 21:00:00 EDT",1710982800,99.27,101.43,WNW,29,29,,70,-9.1,-4.4,-12,,24100,,,1,,,-3.8,-4.7
"2024-03-20 20:00:00 EDT",1710979200,99.17,101.32,WNW,29,34,,64,-9.6,-3.8,-12,,24100,,,3,,,-2.8,-3.9
"2024-03-20 19:00:00 EDT",1710975600,99.03,101.18,WNW,29,37,53,59,-9.9,-3,-11,,24100,,,4,,,-2,-3
"2024-03-20 18:00:00 EDT",1710972000,98.88,101.02,WNW,29,47,61,60,-9.3,-2.4,-11,,24100,,,5,,,-0.3,-3.5
"2024-03-20 17:00:00 EDT",1710968400,98.78,100.92,WNW,29,57,70,73,-6.8,-2.6,-12,,2400,,,,,,0.5,-3.4
"2024-03-20 16:00:00 EDT",1710964800,98.59,100.72,W,27,50,69,56,-8.4,-0.6,-9,,24100,,,7,,,1.5,-0.8
"2024-03-20 15:00:00 EDT",1710961200,98.51,100.63,WNW,28,41,62,41,-10.7,1.1,,,24100,,,6,,,1.1,-0.6
"2024-03-20 14:00:00 EDT",1710957600,98.44,100.57,W,27,43,54,48,-9.9,-0.2,-8,,24100,,,6,,,0.3,-1
"2024-03-20 13:00:00 EDT",1710954000,98.38,100.5,W,27,40,57,53,-8.6,-0.2,-8,,24100,,,6,,,0.2,-0.9
"2024-03-20 12:00:00 EDT",1710950400,98.28,100.39,NW,30,42,53,49,-9.9,-0.3,-8,,24100,,,8,,,-0.1,-0.9
"2024-03-20 11:00:00 EDT",1710946800,98.23,100.34,NW,30,38,49,61,-7.2,-0.5,-8,,24100,,,5,,,-0.3,-1.4
"2024-03-20 10:00:00 EDT",1710943200,98.2,100.31,NW,30,36,47,65,-7.1,-1.3,-9,,24100,,,7,,,-1,-1.6
"2024-03-20 09:00:00 EDT",1710939600,98.15,100.26,WNW,29,34,,71,-5.7,-1.1,-8,,24100,,,8,,,-0.9,-1.5
"2024-03-20 08:00:00 EDT",1710936000,98.13,100.24,W,27,15,,91,-2.6,-1.4,-6,,24100,,,7,,,-1.4,-1.8
"2024-03-20 07:00:00 EDT",1710932400,98.1,100.21,WNW,29,9,,97,-2.2,-1.7,-5,,4000,,,6,,,0.2,-1.8
"2024-03-20 06:00:00 EDT",1710928800,98.09,100.2,NW,30,27,,82,-3.2,-0.5,-7,,6400,,,8,,,0.3,-0.5
"2024-03-20 05:00:00 EDT",1710925200,98.05,100.16,WSW,25,17,,80,-2.8,0.3,,,24100,,,8,,,0.3,-0.3
"2024-03-20 04:00:00 EDT",1710921600,98.05,100.16,WSW,25,16,,78,-3.4,0.1,,,24100,,,7,,,0.4,-0.2
"2024-03-20 03:00:00 EDT",1710918000,98.06,100.17,WSW,24,14,,83,-2.5,0.1,,,24100,,,8,,,0.2,-0.9
"2024-03-20 02:00:00 EDT",1710914400,98.04,100.15,W,27,17,,79,-3.7,-0.4,-5,,24100,,,1,,,0.3,-0.4
"2024-03-20 01:00:00 EDT",1710910800,98.03,100.14,WNW,28,21,,78,-3.1,0.3,,,24100,,,6,,,0.7,0.2
"2024-03-20 00:00:00 EDT",1710907200,98.02,100.13,W,27,13,,80,-2.9,0.2,,,24100,,,6,,,0.8,0.1
"2024-03-19 23:00:00 EDT",1710903600,98.01,100.12,WSW,24,13,,80,-2.6,0.5,,,24100,,,6,,,1.1,0.4
"2024-03-19 22:00:00 EDT",1710900000,98.04,100.15,WSW,24,21,,78,-2.3,1.1,,,24100,,,8,,,1.2,0.8
"2024-03-19 21:00:00 EDT",1710896400,98.02,100.13,SW,23,14,,79,-2.2,1,,,19300,,,8,,,1,0.5
"2024-03-19 20:00:00 EDT",1710892800,98.04,100.15,SW,23,15,,82,-2.1,0.5,,,9700,,,8,,,0.6,0.4
"2024-03-19 19:00:00 EDT",1710889200,98.04,100.15,WSW,24,23,,84,-2,0.4,,,9700,,,8,,,0.4,0.3
"2024-03-19 18:00:00 EDT",1710885600,98.01,100.12,WSW,24,24,37,81,-2.6,0.3,,,16100,,,8,,,0.3,-0.1
"2024-03-19 17:00:00 EDT",1710882000,98,100.11,WSW,25,35,,85,-2.2,0.1,,,9700,,,8,,,0.2,-0.3
"2024-03-19 16:00:00 EDT",1710878400,97.99,100.1,WSW,23,25,,95,-0.8,-0.2,-6,,1600,,,3,,,0,-0.3
"2024-03-19 15:00:00 EDT",1710874800,97.98,100.09,SW,22,16,27,97,-0.7,-0.3,-5,,1200,,,2,,,0.8,-0.3
"2024-03-19 14:00:00 EDT",1710871200,98.09,100.2,SW,23,30,45,85,-1.8,0.4,,,4800,,,8,,,0.8,0.2
"2024-03-19 13:00:00 EDT",1710867600,98.19,100.3,SW,23,28,39,86,-1.4,0.8,,,3600,,,8,,,1,-0.2
"2024-03-19 12:00:00 EDT",1710864000,98.31,100.43,SW,22,22,38,73,-3.4,0.9,,,24100,,,8,,,0.9,-0.4
"2024-03-19 11:00:00 EDT",1710860400,98.44,100.57,SW,22,26,36,76,-4,-0.3,-6,,9700,,,8,,,-0.1,-0.4
"2024-03-19 10:00:00 EDT",1710856800,98.52,100.65,SW,22,28,38,69,-5.5,-0.5,-7,,24100,,,8,,,-0.4,-0.9
"2024-03-19 09:00:00 EDT",1710853200,98.56,100.69,WSW,24,30,50,71,-5.5,-1,-8,,24100,,,8,,,-0.9,-1.6
"2024-03-19 08:00:00 EDT",1710849600,98.62,100.76,WSW,24,28,,77,-5.2,-1.6,-8,,24100,,,7,,,-1.6,-1.9
"2024-03-19 07:00:00 EDT",1710846000,98.67,100.81,WSW,24,24,,77,-5.4,-1.9,-8,,24100,,,8,,,-1.7,-1.9
"2024-03-19 06:00:00 EDT",1710842400,98.73,100.87,W,26,28,,75,-5.5,-1.8,-9,,24100,,,8,,,-1.7,-1.9
"2024-03-19 05:00:00 EDT",1710838800,98.78,100.92,W,26,16,,86,-3.8,-1.9,-7,,19300,,,8,,,-1.5,-1.9
"2024-03-19 04:00:00 EDT",1710835200,98.84,100.98,WSW,24,18,,77,-5.2,-1.7,-7,,24100,,,8,,,-1.3,-1.7
"2024-03-19 03:00:00 EDT",1710831600,98.9,101.04,W,26,19,,71,-5.8,-1.3,-7,,24100,,,7,,,-0.9,-1.4
"2024-03-19 02:00:00 EDT",1710828000,98.91,101.05,W,28,20,,60,-7.9,-1,-7,,24100,,,7,,,-0.6,-1
"2024-03-19 01:00:00 EDT",1710824400,98.94,101.08,WNW,29,18,28,63,-7,-0.8,-6,,24100,,,8,,,-0.8,-1.1
"2024-03-19 00:00:00 EDT",1710820800,98.98,101.12,WNW,29,22,32,59,-7.9,-0.9,-7,,24100,,,7,,,-0.8,-1.1
"2024-03-18 23:00:00 EDT",1710817200,99.01,101.15,WNW,30,30,,57,-8.2,-0.8,-8,,24100,,,7,,,-0.8,-1.3
"2024-03-18 22:00:00 EDT",1710813600,99.01,101.15,NW,32,32,43,56,-8.6,-1,-8,,24100,,,7,,,-0.7,-1
"2024-03-18 21:00:00 EDT",1710810000,98.98,101.12,WNW,29,32,41,55,-8.7,-0.8,-8,,24100,,,7,,,-0.5,-0.9
"2024-03-18 20:00:00 EDT",1710806400,98.94,101.08,WNW,29,32,43,57,-7.9,-0.5,-7,,24100,,,7,,,0.5,-0.5
"2024-03-18 19:00:00 EDT",1710802800,98.87,101.01,NW,32,30,,61,-6.3,0.5,,,24100,,,8,,,1.1,0.5
"2024-03-18 18:00:00 EDT",1710799200,98.82,100.96,NW,32,32,,61,-5.8,0.9,,,24100,,,7,,,1.6,0.9
"2024-03-18 17:00:00 EDT",1710795600,98.78,100.92,NW,31,31,41,67,-4.1,1.4,,,24100,,,8,,,1.8,0.8
"2024-03-18 16:00:00 EDT",1710792000,98.75,100.89,NW,31,28,38,68,-3.6,1.7,,,19300,,,8,,,2.2,1.2
"2024-03-18 15:00:00 EDT",1710788400,98.71,100.84,WNW,28,23,33,64,-4.1,1.9,,,16100,,,8,,,2,1.6
"2024-03-18 14:00:00 EDT",1710784800,98.73,100.86,NNW,33,18,,74,-2.5,1.8,,,16100,,,8,,,3,0.5
"2024-03-18 13:00:00 EDT",1710781200,98.71,100.84,WSW,24,26,,71,-2.8,1.9,,,24100,,,8,,,3,0.9
"2024-03-18 12:00:00 EDT",1710777600,98.74,100.87,W,26,28,43,72,-3.1,1.3,,,24100,,,8,,,2.4,0.9
"2024-03-18 11:00:00 EDT",1710774000,98.73,100.86,W,27,36,46,68,-4.3,1.1,,,24100,,,6,,,1.3,0.1
"2024-03-18 10:00:00 EDT",1710770400,98.75,100.88,W,27,26,43,65,-5.1,0.7,,,24100,,,7,,,1,-1.9
"2024-03-18 09:00:00 EDT",1710766800,98.75,100.88,W,27,27,41,66,-6.7,-1.2,-8,,24100,,,7,,,-1.2,-2.1
"2024-03-18 08:00:00 EDT",1710763200,98.73,100.86,W,26,30,,66,-7.6,-2,-9,,24100,,,6,,,-1.8,-2.4
"2024-03-18 07:00:00 EDT",1710759600,98.69,100.82,W,27,28,,66,-7.7,-2.2,-9,,24100,,,7,,,-2.1,-2.5
"2024-03-18 06:00:00 EDT",1710756000,98.68,100.81,W,26,20,,69,-7.5,-2.5,-8,,24100,,,8,,,-2.2,-2.5
"2024-03-18 05:00:00 EDT",1710752400,98.64,100.76,W,26,28,,69,-7.2,-2.2,-9,,24100,,,5,,,-2.2,-2.8
"2024-03-18 04:00:00 EDT",1710748800,98.66,100.78,W,27,25,36,69,-7.3,-2.4,-9,,24100,,,2,,,-1.9,-2.4
"2024-03-18 03:00:00 EDT",1710745200,98.66,100.77,W,27,20,,72,-6.6,-2.1,-8,,24100,,,3,,,-1.2,-2.1
"2024-03-18 02:00:00 EDT",1710741600,98.63,100.75,WNW,28,23,36,70,-6.2,-1.3,-7,,24100,,,2,,,0.1,-1.3
"2024-03-18 01:00:00 EDT",1710738000,98.62,100.73,W,27,27,42,57,-7.5,0,-6,,24100,,,8,,,0.5,-0.1
"2024-03-18 00:00:00 EDT",1710734400,98.61,100.72,WNW,28,30,39,52,-8.2,0.5,,,24100,,,7,,,1.1,0.5
"2024-03-17 23:00:00 EDT",1710730800,98.63,100.75,WNW,28,32,,54,-7.3,1,,,24100,,,8,,,1.3,0.9
"2024-03-17 22:00:00 EDT",1710727200,98.61,100.72,WNW,28,25,36,57,-6.3,1.2,,,24100,,,7,,,1.5,1.1
"2024-03-17 21:00:00 EDT",1710723600,98.6,100.72,W,27,19,,59,-5.9,1.2,,,24100,,,6,,,1.8,0.7
"2024-03-17 20:00:00 EDT",1710720000,98.54,100.65,NW,30,26,,55,-6.4,1.8,,,24100,,,3,,,3.1,1.6
"2024-03-17 19:00:00 EDT",1710716400,98.47,100.58,WNW,29,25,34,54,-5.5,2.9,,,24100,,,6,,,3.4,2.7
"2024-03-17 18:00:00 EDT",1710712800,98.41,100.52,WNW,29,30,,52,-5.4,3.5,,,24100,,,8,,,4.2,3.4
"2024-03-17 17:00:00 EDT",1710709200,98.34,100.44,WNW,28,39,49,51,-5.3,4,,,24100,,,8,,,5.5,3.4
"2024-03-17 16:00:00 EDT",1710705600,98.22,100.31,WNW,29,29,,50,-4.2,5.5,,,24100,,,8,,,5.7,3.6
"2024-03-17 15:00:00 EDT",1710702000,98.18,100.27,W,26,33,43,60,-1.4,5.8,,,24100,,,7,,,5.8,2.8
"2024-03-17 14:00:00 EDT",1710698400,98.23,100.33,W,27,35,,78,-0.1,3.4,,,24100,,,7,,,5.8,0.8
"2024-03-17 13:00:00 EDT",1710694800,98.24,100.33,WSW,25,28,40,77,1.1,4.8,,,24100,,,5,,,5.3,0.8
"2024-03-17 12:00:00 EDT",1710691200,98.22,100.31,SW,23,32,43,75,0,4,,,24100,,,8,,,5.3,0.5
"2024-03-17 11:00:00 EDT",1710687600,98.18,100.28,W,27,27,,90,-0.4,1,,,24100,,,6,,,4.1,0.5
"2024-03-17 10:00:00 EDT",1710684000,98.14,100.23,WNW,28,25,,78,-0.3,3.2,,,24100,,,8,,,3.8,0.5
"2024-03-17 09:00:00 EDT",1710680400,98.11,100.21,WSW,25,17,27,96,-0.2,0.5,,,16100,,,8,,,2.4,0.5
"2024-03-17 08:00:00 EDT",1710676800,98.1,100.19,W,26,15,,84,-0.5,2,,,24100,,,8,,,2.2,1.2
"2024-03-17 07:00:00 EDT",1710673200,98.05,100.14,W,26,18,,86,-0.6,1.5,,,24100,,,2,,,1.6,1.1
"2024-03-17 06:00:00 EDT",1710669600,98,100.09,W,27,15,,87,-0.4,1.5,,,24100,,,1,,,3.6,1.5
"2024-03-17 05:00:00 EDT",1710666000,97.95,100.03,WNW,28,19,,85,1,3.3,,,24100,,,8,,,4,3.3
"2024-03-17 04:00:00 EDT",1710662400,97.9,99.98,W,27,19,,87,1.8,3.8,,,24100,,,7,,,4,3.7
"2024-03-17 03:00:00 EDT",1710658800,97.91,99.99,W,26,16,,87,1.8,3.8,,,24100,,,7,,,4.1,3.7
"2024-03-17 02:00:00 EDT",1710655200,97.87,99.95,W,27,14,,85,1.7,3.9,,,24100,,,8,,,4.8,3.9
"2024-03-17 01:00:00 EDT",1710651600,97.85,99.93,WNW,28,14,,89,2.6,4.3,,,24100,,,7,,,6.3,3.9
"2024-03-17 00:00:00 EDT",1710648000,97.84,99.92,WNW,28,21,,82,3.4,6.3,,,24100,,,6,,,7.2,6.3
"2024-03-16 23:00:00 EDT",1710644400,97.83,99.91,W,26,21,,82,4.2,7,,,24100,,,8,,,7.4,6.5
"2024-03-16 22:00:00 EDT",1710640800,97.76,99.84,WSW,24,12,,79,3.4,6.7,,,24100,,,8,,,7.1,6.6
"2024-03-16 21:00:00 EDT",1710637200,97.8,99.89,WSW,24,26,45,77,3.2,7,,,24100,,,8,,,10,5.3
"2024-03-16 20:00:00 EDT",1710633600,97.83,99.91,SW,23,36,55,67,4,9.7,,,24100,,,8,,,10,9.6
"2024-03-16 19:00:00 EDT",1710630000,97.83,99.91,SW,21,32,46,64,3.5,9.9,,,24100,,,8,,,10.1,9.6
"2024-03-16 18:00:00 EDT",1710626400,97.95,100.04,SW,22,30,,59,2.3,9.8,,,24100,,,8,,,9.9,9.6
"2024-03-16 17:00:00 EDT",1710622800,98.04,100.13,SW,22,34,47,55,1.1,9.6,,,24100,,,8,,,9.8,9
"2024-03-16 16:00:00 EDT",1710619200,98.08,100.17,SSE,16,19,40,62,2.3,9.2,,,24100,,,8,,,9.4,7.7
"2024-03-16 15:00:00 EDT",1710615600,98.22,100.32,SE,14,22,34,68,2.2,7.6,,,24100,,,8,,,8.9,7
"2024-03-16 14:00:00 EDT",1710612000,98.42,100.52,SSW,20,15,32,61,1.7,8.8,,,24100,,,8,,,8.8,6.6
"2024-03-16 13:00:00 EDT",1710608400,98.61,100.72,SSW,20,17,30,67,0.8,6.6,,,24100,,,8,,,6.6,5
"2024-03-16 12:00:00 EDT",1710604800,98.73,100.84,SW,22,24,36,73,0.6,5,,,24100,,,8,,,5,3.3
"2024-03-16 11:00:00 EDT",1710601200,98.8,100.91,SSE,16,15,,75,-0.6,3.3,,,24100,,,8,,,3.7,2.5
"2024-03-16 10:00:00 EDT",1710597600,98.92,101.03,SSW,20,16,,77,-1.2,2.4,,,24100,,,8,,,2.6,1.4
"2024-03-16 09:00:00 EDT",1710594000,99.02,101.14,SW,22,9,,81,-1.4,1.5,,,24100,,,8,,,1.5,0.9
"2024-03-16 08:00:00 EDT",1710590400,99.05,101.18,WSW,24,18,,87,-0.9,1,,,24100,,,8,,,1.2,0.8
"2024-03-16 07:00:00 EDT",1710586800,99.08,101.2,SW,23,12,,88,-0.9,0.9,,,24100,,,8,,,0.9,0
"2024-03-16 06:00:00 EDT",1710583200,99.08,101.19,WSW,24,8,,91,-1.3,0,-3,,24100,,,6,,,0.1,-0.4
"2024-03-16 05:00:00 EDT",1710579600,99.12,101.23,SW,23,9,,93,-1.3,-0.3,-3,,24100,,,5,,,-0.2,-0.9
"2024-03-16 04:00:00 EDT",1710576000,99.15,101.26,SW,23,11,,92,-1.3,-0.2,-4,,24100,,,1,,,-0.2,-1.4
"2024-03-16 03:00:00 EDT",1710572400,99.2,101.31,W,26,13,,92,-1.9,-0.7,-5,,24100,,,1,,,-0.1,-1.2
"2024-03-16 02:00:00 EDT",1710568800,99.21,101.32,W,26,12,,90,-1.6,-0.2,-4,,24100,,,1,,,1.1,-0.5
"2024-03-16 01:00:00 EDT",1710565200,99.25,101.36,W,28,17,,87,-1.1,0.7,,,24100,,,1,,,2.1,0.7
"2024-03-16 00:00:00 EDT",1710561600,99.24,101.35,WNW,28,18,,81,-0.7,2.1,,,24100,,,7,,,2.9,2.1
"2024-03-15 23:00:00 EDT",1710558000,99.24,101.35,WNW,29,24,,81,-0.1,2.7,,,24100,,,7,,,3.9,2.7
"2024-03-15 22:00:00 EDT",1710554400,99.26,101.37,NW,30,28,,78,0.4,4,,,24100,,,7,,,4.8,4
"2024-03-15 21:00:00 EDT",1710550800,99.22,101.33,NNW,33,20,,78,1,4.5,,,24100,,,6,,,4.5,3.9
"2024-03-15 20:00:00 EDT",1710547200,99.21,101.32,N,35,17,,81,1,4,,,24100,,,3,,,6.2,4
"2024-03-15 19:00:00 EDT",1710543600,99.18,101.29,N,35,17,,73,1.8,6.2,,,24100,,,5,,,8.1,6.2
"2024-03-15 18:00:00 EDT",1710540000,99.17,101.28,N,0,22,,70,2.9,8,,,24100,,,5,,,8.7,7.9
"2024-03-15 17:00:00 EDT",1710536400,99.15,101.26,ENE,6,13,,71,3.6,8.4,,,24100,,,6,,,9.2,8.4
"2024-03-15 16:00:00 EDT",1710532800,99.14,101.24,N,35,15,,72,4.3,9.1,,,24100,,,8,,,11,9.1
"2024-03-15 15:00:00 EDT",1710529200,99.11,101.21,SW,23,4,,57,3,11.1,,,24100,,,8,,,12.9,10.6
"2024-03-15 14:00:00 EDT",1710525600,99.22,101.32,NNE,2,4,,65,4.5,10.8,,,24100,,,7,,,10.8,9.3
"2024-03-15 13:00:00 EDT",1710522000,99.31,101.41,N,1,7,,62,3,9.9,,,24100,,,7,,,10.2,8.3
"2024-03-15 12:00:00 EDT",1710518400,99.4,101.51,NNE,1,8,,75,4.1,8.3,,,24100,,,7,,,8.4,7
"2024-03-15 11:00:00 EDT",1710514800,99.38,101.49,NNW,33,14,,80,3.9,7,,,24100,,,8,,,7.1,6.8
"2024-03-15 10:00:00 EDT",1710511200,99.32,101.43,N,35,16,,85,4.9,7.2,,,24100,,,8,,,7.3,6.2
"2024-03-15 09:00:00 EDT",1710507600,99.31,101.42,NNW,34,15,,87,4.5,6.4,,,24100,,,8,,,6.7,5.5
"2024-03-15 08:00:00 EDT",1710504000,99.26,101.37,N,0,18,30,91,4.2,5.5,,,24100,,,8,,,5.5,5.2
"2024-03-15 07:00:00 EDT",1710500400,99.22,101.33,N,35,23,,93,4.1,5.1,,,24100,,,8,,,5.1,4.7
"2024-03-15 06:00:00 EDT",1710496800,99.12,101.23,N,35,19,34,94,3.8,4.7,,,24100,,,7,,,4.8,4.5
"2024-03-15 05:00:00 EDT",1710493200,99.05,101.15,NNW,34,22,,96,3.9,4.5,,,24100,,,8,,,4.8,4.5
"2024-03-15 04:00:00 EDT",1710489600,98.96,101.06,N,0,22,,99,4.7,4.8,,,8100,,,8,,,5.8,4.8
"2024-03-15 03:00:00 EDT",1710486000,98.94,101.03,N,35,19,,98,5.4,5.7,,,24100,,,8,,,6,5.7
"2024-03-15 02:00:00 EDT",1710482400,98.9,100.99,N,0,18,,99,5.8,5.8,,,16100,,,8,,,5.9,5.8
"2024-03-15 01:00:00 EDT",1710478800,98.98,101.08,NE,4,12,,100,5.8,5.8,,,6400,,,8,,,6.1,5.8
"2024-03-15 00:00:00 EDT",1710475200,99.08,101.18,NE,3,16,,98,5.8,6.1,,,16100,,,8,,,6.5,6.1
"2024-03-14 23:00:00 EDT",1710471600,99.01,101.11,NE,4,22,,96,5.7,6.3,,,16100,,,8,,,6.8,6.3
"2024-03-14 22:00:00 EDT",1710468000,99.1,101.2,NNE,1,18,30,100,6.5,6.5,,,4800,,,8,,,7,6.4
"2024-03-14 21:00:00 EDT",1710464400,99.11,101.21,NE,4,10,,99,6.6,6.7,,,4000,,,8,,,6.7,6.3
"2024-03-14 20:00:00 EDT",1710460800,99.03,101.14,E,7,17,34,98,6,6.3,,,4800,,,8,,,7.1,6.3
"2024-03-14 19:00:00 EDT",1710457200,99.21,101.32,E,8,14,,93,5.6,6.8,,,9700,,,8,,,7.3,6.8
"2024-03-14 18:00:00 EDT",1710453600,99.23,101.34,ENE,7,16,,93,6.1,7.2,,,6400,,,8,,,10.1,7.2
"2024-03-14 17:00:00 EDT",1710450000,99.34,101.45,ENE,7,10,,80,4.9,8,,,9700,,,8,,,10.2,8
"2024-03-14 16:00:00 EDT",1710446400,99.38,101.49,ESE,10,8,,64,3.7,10.2,,,16100,,,8,,,10.9,10.1
"2024-03-14 15:00:00 EDT",1710442800,99.39,101.49,E,8,11,,56,2.6,10.9,,,24100,,,8,,,11.4,10.8
"2024-03-14 14:00:00 EDT",1710439200,99.54,101.65,ENE,6,4,,56,2.8,11.2,,,24100,,,8,,,11.2,10.2
"2024-03-14 13:00:00 EDT",1710435600,99.61,101.72,ESE,10,9,,57,2.2,10.3,,,24100,,,8,,,10.5,9.7
"2024-03-14 12:00:00 EDT",1710432000,99.64,101.75,ESE,10,11,,56,2.1,10.5,,,24100,,,8,,,10.6,9.3
"2024-03-14 11:00:00 EDT",1710428400,99.71,101.82,,36,2,,60,1.8,9.2,,,24100,,,8,,,9.4,7.3
"2024-03-14 10:00:00 EDT",1710424800,99.71,101.82,NNE,3,6,,68,1.8,7.3,,,24100,,,8,,,7.4,5.9
"2024-03-14 09:00:00 EDT",1710421200,99.74,101.85,,36,1,,70,1,6.1,,,24100,,,8,,,6.3,5.1
"2024-03-14 08:00:00 EDT",1710417600,99.68,101.78,WNW,28,5,,72,0.8,5.5,,,24100,,,6,,,5.5,2.4
"2024-03-14 07:00:00 EDT",1710414000,99.65,101.75,W,26,7,,74,-0.4,3.8,,,24100,,,5,,,5.3,2.6
"2024-03-14 06:00:00 EDT",1710410400,99.62,101.72,NW,30,4,,79,-0.1,3.3,,,24100,,,5,,,4.8,2.4
"2024-03-14 05:00:00 EDT",1710406800,99.54,101.63,,36,2,,80,0.8,3.9,,,24100,,,3,,,5.8,3.7
"2024-03-14 04:00:00 EDT",1710403200,99.56,101.65,NNW,34,4,,72,0.4,5.1,,,24100,,,2,,,6.4,4.4
"2024-03-14 03:00:00 EDT",1710399600,99.54,101.63,NNE,1,9,,73,1.3,5.7,,,24100,,,5,,,6.3,5
"2024-03-14 02:00:00 EDT",1710396000,99.51,101.6,WNW,29,4,,78,1.4,5,,,24100,,,5,,,7.1,4.9
"2024-03-14 01:00:00 EDT",1710392400,99.45,101.54,N,0,4,,73,1.7,6.3,,,24100,,,5,,,7.6,5.8
"2024-03-14 00:00:00 EDT",1710388800,99.44,101.53,NNW,32,10,,68,1.8,7.2,,,24100,,,3,,,8.9,7.2
"2024-03-13 23:00:00 EDT",1710385200,99.39,101.48,NNW,34,16,,64,2.4,8.7,,,24100,,,2,,,10.3,8.7
"2024-03-13 22:00:00 EDT",1710381600,99.34,101.43,NNW,34,17,,58,2.5,10.3,,,24100,,,1,,,11.9,10.3
"2024-03-13 21:00:00 EDT",1710378000,99.31,101.4,NNW,34,18,,56,3.3,11.8,,,24100,,,1,,,13.2,11.4
"2024-03-13 20:00:00 EDT",1710374400,99.23,101.32,N,35,21,,51,3.3,13.1,,,24100,,,1,,,15.9,12.9
"2024-03-13 19:00:00 EDT",1710370800,99.11,101.19,WNW,30,20,,32,-0.9,15.7,,,24100,,,3,,,17.5,15.7
